referencia;variante;descricao;preco_unitario;porcentagem_imposto;pagina
LM167;;VELA LED E14+E27 6W 6000K 127/220V;8.65;6.50;39
LM181;;MINI BALLOON LED 8W 2700K 127/220V;11.95;6.50;39
LM966;;MINI BALLOON LED 8W 4000K 127/220V;11.95;6.50;39
LM182;;MINI BALLOON LED 8W 6000K 127/220V;11.95;6.50;39
LM1446;;BALLOON LED 11W 2700K 127/220V;15.40;6.50;39
LM1447;;BALLOON LED 11W 4000K 127/220V;15.40;6.50;39
LM1448;;BALLOON LED 11W 6000K 127/220V;15.40;6.50;39
LM083;;BALLOON LED 14W 2700K 127V/220V;20.60;6.50;39
LM967;;BALLOON LED 14W 4000K 127V/220V;20.60;6.50;39
LM084;;BALLOON LED 14W 6000K 127V/220V;20.60;6.50;39
LM165;;PL LED 10W 2700K 127/220V;25.05;6.50;39
LM1406;;PL LED 9W 4000K 127/220V;25.05;6.50;39
LM166;;PL LED 10W 6000K 127V/220V;25.05;6.50;39
LM517;;G9 LED FILAMENTO 2,5W 2700K 127V;8.80;6.50;39
LM518;;G9 LED FILAMENTO 2,5W 2700K 220V;8.80;6.50;39
LM665;;BOLINHA LED FILAMENTO E27 4W 2700K 127/220V;11.80;6.50;39
LM668;;BULBO LED FILAMENTO E27 4W 127/220V 2700K;13.80;6.50;39
LM1092;;VELA LED FILAMENTO CRISTAL E27 4W 2700K 127/220V;9.25;6.50;39
LM903;;VELA LED FILAMENTO E14 4W 2700K 127/220V;10.80;6.50;39
LM901;;MINI BALLOON LED FILAMENTO E27 4W 127-220V 2700K;15.85;6.50;39
LM902;;BALLOON LED FILAMENTO E27 4W 127-220V 2700K;18.55;6.50;39
LM954;;BOLINHA LED FILAMENTO E27 2W, AMBAR, 127/220V;8.25;6.50;39
LM557;;BULBO LED FILAMENTO 4W AMBAR 127V/220V;10.65;6.50;39
LM858;;BULBO LED FILAMENTO 6W AMBAR 127V DIMERIZAVEL;15.30;6.50;39
LM556;;VELA LED FILAMENTO E14+E27 2W AMBAR 127/220V;11.70;6.50;39
LM559;;MINI BALLOON LED FILAMENTO 4W AMBAR 127/220V;13.45;6.50;39
LM560;;BALLOON LED FILAMENTO 4W AMBAR 127/220V;18.70;6.50;39
LM558;;PERA LED FILAMENTO 4W AMBAR 127V/220V;11.95;6.50;39
LM1062;;BULBO LED FILAMENTO DEFLETORA DOURADA 4W LUZ AMBAR 127/220V E27;15.10;6.50;39
LM1063;;BULBO LED FILAMENTO DEFLETORA ROSE 4W LUZ AMBAR 127/220V E27;16.55;6.50;39
LM1064;;BALLOON LED FILAMENTO DEFLETORA CROMADA 4W LUZ AMBAR 127/220V E27;19.75;6.50;40
LM1065;;BALLON LED FILAMENTO DEFLETORA DOURADA 4W LUZ AMBAR 127/220V E27;17.45;6.50;40
LM1067;;BALLOON LED FILAMENTO FUME 4W LUZ AMBAR 127/220V E27;16.15;6.50;40
LM1085;;LÂMPADA LED FLINT FILAMENTO 4W CORPO FUMÊ LUZ ÂMBAR 127/220V;59.35;6.50;40
LM1086;;LÂMPADA LED LAB FILAMENTO 8W CORPO ÂMBAR LUZ ÂMBAR 127/220V;59.25;6.50;40
LM583;;BULBO LED 9W 3000K 127V/220V;3.25;6.50;40
LM571;;BULBO LED 9W 4000K 127V/220V;3.25;6.50;40
LM584;;BULBO LED 9W 6500K 127V/220V;3.25;6.50;40
LM391;;BULBO LED A60 12W 3000K 127V/220V;3.85;6.50;40
LM887;;BULBO LED A60 12W 4000K 127V/220V;3.85;6.50;40
LM743;;BULBO LED A60 E27 12W 6500K 127/220V;3.85;6.50;40
LM786;;BULBO LED 15W 3000K 127/220V;4.45;6.50;40
LM758;;BULBO LED 15W 4000K 127-220V E27;4.45;6.50;40
LM744;;BULBO LED A60 E27 15W 6500K 127-220V;4.45;6.50;40
LM1402;;BULBO LED 9W 4000K 220V - DIMERIZAVEL;12.90;6.50;40
LM256;;BULBO LED 10W 2700K 127V - DIMERIZAVEL;12.90;6.50;40
LM257;;BULBO LED 10W 6000K 127V - DIMERIZAVEL;12.90;6.50;40
LM258;;BULBO LED 10W 2700K 220V - DIMERIZAVEL;12.90;6.50;40
LM259;;BULBO LED 10W 6000K 220V - DIMERIZAVEL;12.90;6.50;40
LM210;;BULBO LED 10W VERMELHA 127V/220V;9.45;6.50;40
LM211;;BULBO LED 10W VERDE 127V/220V;9.45;6.50;40
LM212;;BULBO LED 10W AZUL 127V/220V;9.45;6.50;40
LM755;;BULBO LED 10W ROSA 127V/220V;9.45;6.50;40
LM213;;BULBO LED 10W AMBAR 127V/220V;9.45;6.50;40
LM340;;BULBO LED 3,5W 127V/220V RGB - COM CONTROLE REMOTO;31.65;6.50;40
LM778;;LÂMPADA LED HIGH POWER 20W 6500K 127-220V E27;5.10;6.50;40
LM782;;LÂMPADA LED HIGH POWER 30W 6500K 127-220V E27;7.99;6.50;40
LM677;;HIGH POWER LED E27 42W 127/220V 6500K;11.40;6.50;40
LM785;;LÂMPADA LED HIGH POWER 50W 6500K 127-220V E27;13.55;6.50;40
LM1235;;HIGH POWER LED 70W 6500K 127/220V;40.99;6.50;40
LM2554;;HIGH POWER LED 100W 6500K 127/220V;50.99;6.50;40
LM3474;;SUPORTE PARA LÂMPADA BUCAL E27 (CX25);33.05;9.75;40
LM1264;;SUPORTE PARA LÂMPADA BUCAL GU10 (CX 1000 PCS);1225.35;9.75;40
LM708;;T5 LED G5 10W 3000K 127V/220V;12.75;6.50;40
LM1031;;T5 LED G5 10W 4000K 127-220V;12.75;6.50;40
LM709;;T5 LED G5 10W 6500K 127/220V;12.75;6.50;40
LM710;;T5 LED G5 20W 3000K 127/220V;16.60;6.50;40
LM711;;T5 LED G5 20W 4000K 127/220V;16.60;6.50;40
LM712;;T5 LED G5 20W 6500K 127/220V;16.60;6.50;40
LM3289;;T5 LED G5 26W 4000K 127/220V;36.85;6.50;40
LM3290;;T5 LED G5 26W 6500K 127/220V;36.85;6.50;40
LM437;;T8 LED 10W 3000K 127/220V;6.95;6.50;40
LM575;;T8 LED 10W 4000K 127/220V;6.95;6.50;41
LM438;;T8 LED 10W 6500K 127/220V;6.95;6.50;41
LM596;;T8 LED 20W 3000K 127/220V;7.80;6.50;41
LM577;;T8 LED TUBE 20W 4000K 127V/220V;7.80;6.50;41
LM579;;T8 LED 20W 6500K 127/220V;8.15;6.50;41
LM3056;;T8 HO LED 2,4M 65W 6500K 127/220V;39.99;6.50;41
LM2693;;MODULO INTERRUPTOR 1 CIRCUITO POT. MAX 250W 127/220V LINHA SMART;52.90;9.75;41
LM2694;;MODULO INTERRUPTOR 2 CIRCUITOS POT. MAX 2X250W 127/220V LINHA SMART;69.10;9.75;41
LM2695;;MODULO DIMMER LED 2 CIRCUITOS POT. 10W A 150W 127/220V LINHA SMART;104.10;9.75;41
LM2699;;MODULO CONTROLADOR 5 CIRCUITOS POT. MAX 72W PARA FITAS LED 12/24V LINHA SMART;49.65;9.75;41
OR1209;;PD QUADRA LED 34W - 3000K - BRANCO FOSCO;529.99;9.75;41
OR1993;;ARANDELA TÉGOLA 16W - LED - BRANCO E PRETO - 3000K;421.30;9.75;41
OR1994;;PENDENTE TENDA 21W - LED - BRANCO E PRETO - 3000K;553.70;9.75;41
OR1503;;PENDENTE ANELLI - 49W - LED - COBRE - 3000K;976.10;9.75;41
OR2102;;PENDENTE ANNE 32W - LED - DOURADO - 3000K;1516.65;9.75;41
OR1997;;PENDENTE ARENA 53W - LED - DOURADO - 3000K;830.55;9.75;41
OR1186;;PD ASTRO 10XG9 FUMÊ - DOURADO;529.99;15.00;41
OR1991;;PENDENTE AUREA 54W - LED - DOURADO - 3000K;1322.85;9.75;41
OR1822;;PENDENTE BASILISCO 60W - LED - ROSÉ GOLD - 3000K;480.30;9.75;41
OR1265;;LS BLOW 12XG9 ACETINADO - PTF - BZ;430.10;15.00;41
OR1241;;PD BOLLA LED 20W - 3000K - ÂMBAR - CR;322.30;9.75;41
OR1242;;PD BOLLA LED 30W - 3000K - FUMÊ - CR;377.30;9.75;41
OR1986;;PENDENTE RAGNO 15W - LED - PRETO E DOURADO - 3000K;1202.50;9.75;41
OR2108;;PENDENTE EVA 10W - LED - BRANCO/COBRE - 3000K;337.05;9.75;42
OR1244;;PD BUBBLE 6P LED 24W - OPALINO - CR;377.30;9.75;42
OR1246;;AR BUBBLE 3A LED 12W - OPALINO - CR;214.50;9.75;42
OR1820;;PENDENTE CABLATA 36W - LED - ROSÉ GOLD - 3000K;485.10;9.75;42
OR1983;;PENDENTE CASSENA 34W - LED - DOURADO - 3000K;961.75;9.75;42
OR1495;;PENDENTE DIAGON - 1XE27 - 200MM DIÂMETRO;183.25;15.00;42
OR1497;;PENDENTE DIAGON - 1XE27 - 300MM DIÂMETRO;379.15;15.00;42
OR2105;;PENDENTE GAIL 5W - LED - COBRE/PRETO - 3000K;312.95;9.75;42
OR1763;;PENDENTE KING III 12W - LED - DOURADO - 3000K;106.70;9.75;42
OR1778;;PLAFON MATITA 9XG9 - CROMADO/TRANSPARENTE;842.60;15.00;42
OR2115;;PENDENTE NINA 7W - LED - DOURADO - 3000K;239.55;9.75;42
OR2116;;PENDENTE NINA 7W - LED - MARINHO - 3000K;239.55;9.75;42
OR1640;;PENDENTE OCCHIO ROSE GOLD - 1XG9 - 200MM DIÂMETRO;179.55;15.00;42
OR1642;;COLUNA OCCHIO DOURADO- 1XG9 - D200XH1500MM - BASE MARMORE;409.25;9.75;42
OR1192;;PD PAN 4XG9 ROSÊ GOLD - PTF;317.55;15.00;42
OR2144;;PENDENTE PASSANT I - 44W - LED - PRETO E DOURADO - BRANCO QUENTE;1624.99;9.75;42
OR2145;;PENDENTE PASSANT II - 26W - LED - PRETO E DOURADO - BRANCO QUENTE;902.80;9.75;43
OR2131;;PENDENTE PEI 48W - LED - DOURADO - 3000K;589.80;9.75;43
OR1984;;PENDENTE PICCI 46W - LED - DOURADO - 3000K;782.40;9.75;43
OR1992;;PENDENTE PIOVERE 51W - LED - DOURADO - 3000K;1202.50;9.75;43
OR1502;;PENDENTE PROFILLO - 40W - LED - DOURADO - 3000K;529.65;9.75;43
OR1774;;PENDENTE SOGNO 47W - LED - BRANCO - 3000K;842.60;9.75;43
OR1771;;PENDENTE RINGUER 102W - LED - DOURADO - 3000K - 1000MM;1685.20;9.75;43
OR1506;;PENDENTE SCRIBBLE CONO 80W - LED - DOURADO - 3000K;841.40;9.75;43
OR1637;;LUSTRE SCRIBBLE LINEA 80W - LED - DOURADO - 3000K;841.40;9.75;43
OR1764;;ARANDELA SORELLE 38W - LED - PRETO/DOURADO - 3000K;547.70;9.75;43
OR1221;;PD TAZZA25 1XE27 ROSÊ GOLD;214.50;15.00;43
OR1222;;PD TAZZA18 1XE27 ROSÊ GOLD;161.70;15.00;43
OR1223;;PD TAZZA22 1XE27 FUME - DOURADO - DOU;214.50;15.00;43
OR1232;;PD VINO200 1XE27 FUMÊ - PT - PTF;239.55;15.00;43
OR1234;;PD VINO200 1XE27 ROSÊ GOLD - PT - PTF;295.20;15.00;43
OR1210;;PD WING LED 32W - 3000K - CROMADO;537.90;9.75;44
OR1638;;PENDENTE CAVUTTI - 20W - LED - PRETO FOSCO - 3000K;391.20;9.75;44
OR1639;;PENDENTE CROTTA - 30W - LED - PRETO FOSCO - 3000K;524.10;9.75;44
OR1202;;PD CUPOLA 2XG9 PTF;214.50;15.00;44
OR1203;;PD CUPOLA 4XG9 PTF;430.10;15.00;44
OR1196;;PD ELLI 1XE27 OPALINO - PTF;423.80;15.00;44
LM2980;;LUMINARIA LED PENDENTE HIVE 9W 3000K 127-220V PRETO;77.65;9.75;44
OR2109;;PENDENTE ISA 80W - LED - PRETO - 3000K;480.30;9.75;44
OR2129;;ARANDELA LIZ 7W - LED - BRANCO - 3000K;204.65;9.75;44
OR2130;;ARANDELA LIZ 7W - LED - PRETO - 3000K;204.65;9.75;44
LM3831;;LUMINARIA DE LED 3 SPOTS DE EMBUTIR DIRECIONÁVEL 6W 3000K PT/PT DOT-LIGHT CONCENTRADO;0.00;0.00;2
LM3832;;LUMINARIA DE LED 3 SPOTS DE EMBUTIR DIRECIONÁVEL 6W 3000K BC/BC DOT-LIGHT CONCENTRADO;0.00;0.00;2
